file,CERT,YEAR,QUARTER,column,raw_value,panel_value,match
18Q3.csv,4218,2018,3,OFFFOR,0,0.0,True
18Q3.csv,22242,2018,3,OFFFOR,0,0.0,True
18Q3.csv,25883,2018,3,NONII,2232,2232.0,True
18Q3.csv,27677,2018,3,ASDROTH,0,0.0,True
18Q3.csv,35094,2018,3,STCNTY,Scotland,Scotland,True
18Q3.csv,4076,2018,3,REGAGNT,FED,FED,True
18Q3.csv,17374,2018,3,IDNTCIR,0,0.0,True
18Q3.csv,15085,2018,3,NTLNLS,266,266.0,True
18Q3.csv,16040,2018,3,SPECGRPDESC,CONSUMER LENDING SPECIALIZATION,CONSUMER LENDING SPECIALIZATION,True
18Q3.csv,925,2018,3,FEDDESC,CHICAGO,CHICAGO,True
18Q3.csv,10820,2018,3,LSALNLS,0,0.0,True
18Q3.csv,29800,2018,3,SUBCHAPS,0,0,True
18Q3.csv,17001,2018,3,FEDDESC,KANSAS CITY,KANSAS CITY,True
18Q3.csv,15469,2018,3,PARCERT,0,0,True
18Q3.csv,29238,2018,3,DEPNIDOM,0,0.0,True
18Q3.csv,90300,2018,3,NAME,WESTFIELD BANK,WESTFIELD BANK,True
18Q3.csv,29771,2018,3,LSALNLS,0,0.0,True
18Q3.csv,19349,2018,3,INTAN,0,0.0,True
18Q3.csv,22271,2018,3,NTCOMRER,0,0.0,True
18Q3.csv,35304,2018,3,ROAPTX,2.8139618919687535,2.8139618919687535,True
18Q3.csv,21752,2018,3,TRUST,0,0,True
18Q3.csv,28454,2018,3,IDNTCIR,0,0.0,True
18Q3.csv,31711,2018,3,NIM,2889,2889.0,True
18Q3.csv,30350,2018,3,CB,1,1.0,True
18Q3.csv,3018,2018,3,INSAGNT1,DIF,DIF,True
18Q3.csv,982,2018,3,NPERFV,0.30254493682149847,0.30254493682149847,True
18Q3.csv,17782,2018,3,MSA_NAME,,,True
18Q4.csv,275,2018,4,ROE,9.28,9.28,True
18Q4.csv,20281,2018,4,OCCDISTDESC,null,,True
18Q4.csv,19448,2018,4,LSASCDBT,0,0.0,True
18Q4.csv,34938,2018,4,IDNTCIR,0.8026783386616538,0.8026783386616538,True
18Q4.csv,22340,2018,4,NTLNLSR,0.22827835880933228,0.22827835880933228,True
18Q4.csv,22669,2018,4,DEPUNINS,21907,21907,True
18Q4.csv,15763,2018,4,SZLNRES,,,True
18Q4.csv,34120,2018,4,NCRECONR,0,0.0,True
18Q4.csv,10568,2018,4,P9LTOT,0,0.0,True
18Q4.csv,34023,2018,4,INSDATE,19950530,19950530,True
18Q4.csv,19532,2018,4,OCCDISTDESC,null,,True
18Q4.csv,4945,2018,4,NAMEFULL,PEOPLES BANK OF THE SOUTH,PEOPLES BANK OF THE SOUTH,True
18Q4.csv,30121,2018,4,NONII,288,288.0,True
18Q4.csv,15734,2018,4,INSAGNT1,DIF,DIF,True
18Q4.csv,5792,2018,4,DEPNIDOM,11651,11651.0,True
18Q4.csv,8745,2018,4,NOIJY,1.3660334148945388,1.3660334148945388,True
18Q4.csv,17534,2018,4,NCRER,1.3064962851190427,1.3064962851190427,True
18Q4.csv,1696,2018,4,NTRENRSR,-0.00667829803574559,-0.00667829803574559,True
18Q4.csv,19263,2018,4,NTRENRSR,0.050275777426175935,0.050275777426175935,True
18Q4.csv,3190,2018,4,ELNATRY,0,0.0,True
18Q4.csv,28211,2018,4,INTEXPY,0.2720752764442434,0.2720752764442434,True
18Q4.csv,58502,2018,4,NCRECONR,0,0.0,True
18Q4.csv,29743,2018,4,DEPBEFEX,106333,106333.0,True
18Q4.csv,34456,2018,4,LNATRESR,0.11642156862745098,0.11642156862745098,True
18Q4.csv,29995,2018,4,QBPRCOMLDESC,NEW YORK,NEW YORK,True
18Q4.csv,57160,2018,4,P3ASSET,0,0.0,True
18Q4.csv,5536,2018,4,ROAPTX,1.4104276715059705,1.4104276715059705,True
18Q4.csv,5186,2018,4,DEPALLEX,0,0.0,True
18Q4.csv,8511,2018,4,NTREMULR,0,0.0,True
18Q4.csv,9260,2018,4,ROA,1.073912361916267,1.073912361916267,True
18Q4.csv,306,2018,4,STNAME,LOUISIANA,LOUISIANA,True
18Q4.csv,9263,2018,4,EFFDATE,20060331,20060331,True
18Q4.csv,27398,2018,4,ESTYMD,19881215,19881215,True
18Q4.csv,14522,2018,4,CALLFORM,41,41,True
18Q4.csv,58319,2018,4,IDT1RWAJR,10.00242577737942,10.00242577737942,True
18Q4.csv,33823,2018,4,NTREMULR,0,0.0,True
18Q4.csv,25291,2018,4,TRUST,0,0,True
18Q4.csv,17736,2018,4,DEPDOM,277139,277139.0,True
18Q4.csv,6646,2018,4,RSSDID,480723,480723,True
18Q4.csv,19163,2018,4,DEPFOR,,,True
18Q4.csv,14026,2018,4,CHBAL,4011,4011.0,True
18Q4.csv,34460,2018,4,OFFDOM,1,1.0,True
18Q4.csv,28710,2018,4,CHBAL,77741,77741.0,True
18Q4.csv,12531,2018,4,EEFFR,58.1930534839122,58.1930534839122,True
18Q4.csv,58511,2018,4,FEDDESC,MINNEAPOLIS,MINNEAPOLIS,True
18Q4.csv,35043,2018,4,FLDOFF,MILWAUKEE,MILWAUKEE,True
18Q4.csv,57579,2018,4,EQCDIV,291,291.0,True
18Q4.csv,59108,2018,4,NTRECOSR,0,0.0,True
18Q4.csv,6637,2018,4,IDT1RWAJR,15.093478601885261,15.093478601885261,True
18Q4.csv,15995,2018,4,EQCDIVNTINC,0,0.0,True
19Q1.csv,4678,2019,1,LNNDEPD,0,0.0,True
19Q1.csv,30817,2019,1,LNNDEPC,,,True
19Q1.csv,35377,2019,1,LNLSDEPR,42.459942765002396,42.459942765002396,True
19Q1.csv,6464,2019,1,LNNDEPC,,,True
19Q1.csv,5015,2019,1,NAASSET,1861,1861,True
19Q1.csv,30953,2019,1,CHBAL,390272,390272.0,True
19Q1.csv,34589,2019,1,OFFDOM,157,157.0,True
19Q1.csv,19788,2019,1,QBPRCOMLDESC,DALLAS,DALLAS,True
19Q1.csv,57569,2019,1,HCTMULT,,,True
19Q1.csv,21809,2019,1,LSALNLS,0,0.0,True
19Q1.csv,15286,2019,1,RSSDID,188056,188056,True
19Q1.csv,3719,2019,1,FDICDBSDESC,CHICAGO,CHICAGO,True
19Q1.csv,13292,2019,1,SZLNCON,,,True
19Q1.csv,35033,2019,1,EQCDIV,441,441.0,True
19Q1.csv,29835,2019,1,QBPRCOMLDESC,NEW YORK,NEW YORK,True
19Q1.csv,13150,2019,1,ASDRRES,79,79.0,True
19Q1.csv,57945,2019,1,COREDEP,241597,241597.0,True
19Q1.csv,12706,2019,1,NTRENRSR,0,0.0,True
19Q1.csv,1281,2019,1,EQTOT,610105,610105.0,True
19Q1.csv,34685,2019,1,ROE,9.33,9.33,True
19Q1.csv,34455,2019,1,SZLNCRCD,,,True
19Q1.csv,9349,2019,1,NAASSET,0,0,True
19Q1.csv,17180,2019,1,ELNATR,141,141.0,True
19Q1.csv,34618,2019,1,SZLAUTO,,,True
19Q1.csv,3832,2019,1,MUTUAL,0,0,True
19Q1.csv,7598,2019,1,DEPINS,821662,821662.0,True
19Q1.csv,977,2019,1,P3ASSET,631,631.0,True
19Q1.csv,57807,2019,1,NTREMULR,0,0.0,True
19Q1.csv,4009,2019,1,PTAXNETINC,2453,2453,True
19Q1.csv,10236,2019,1,INTINCY,5.000583341559945,5.000583341559945,True
19Q1.csv,34256,2019,1,UC,26789,26789.0,True
19Q1.csv,34760,2019,1,NTALLOTHR,0,0.0,True
19Q1.csv,19744,2019,1,ESTYMD,19670914,19670914,True
19Q1.csv,976,2019,1,DEPCSBQ,89224,89224.0,True
19Q1.csv,58158,2019,1,PTAXNETINC,180,180,True
19Q1.csv,16333,2019,1,CHBAL,8686,8686.0,True
19Q1.csv,422,2019,1,NAMEHCR,PEOPLES COMMERCIAL BCORP INC,PEOPLES COMMERCIAL BCORP INC,True
19Q1.csv,29632,2019,1,ELNANTR,0,0.0,True
19Q1.csv,14230,2019,1,DEPDASTR,90.35,90.35,True
19Q1.csv,10159,2019,1,LSALNLS,0,0.0,True
19Q1.csv,1068,2019,1,NALTOT,0,0.0,True
19Q1.csv,1992,2019,1,NONIX,1281,1281.0,True
19Q1.csv,58069,2019,1,OCCDISTDESC,null,,True
19Q1.csv,12444,2019,1,NAASSET,791,791,True
19Q1.csv,13951,2019,1,CITY,MANSFIELD,MANSFIELD,True
19Q1.csv,17607,2019,1,ELNANTR,0,0.0,True
19Q1.csv,14334,2019,1,NONIX,2274,2274.0,True
19Q1.csv,1522,2019,1,LNNDEPC,,,True
19Q1.csv,30692,2019,1,IDNCOTHR,0,0.0,True
19Q1.csv,5538,2019,1,EXTRA,0,0.0,True
19Q2.csv,5623,2019,2,NCRECONR,0,0.0,True
19Q2.csv,21716,2019,2,DEPFOR,,,True
19Q2.csv,19645,2019,2,IDNTCIR,0.23447491828904365,0.23447491828904365,True
19Q2.csv,4214,2019,2,ACTIVE,1,1,True
19Q2.csv,3607,2019,2,ERNASTR,94.34,94.34,True
19Q2.csv,58218,2019,2,NALTOT,0,0.0,True
19Q2.csv,12506,2019,2,NETINBM,6625,6625.0,True
19Q2.csv,58088,2019,2,IDT1CER,9.583115938698768,9.583115938698768,True
19Q2.csv,27918,2019,2,INTEXPY,0.34162440294809204,0.34162440294809204,True
19Q2.csv,12181,2019,2,NTLNLS,148,148.0,True
19Q2.csv,15792,2019,2,INTAN,0,0.0,True
19Q2.csv,14513,2019,2,TRADE,0,0.0,True
19Q2.csv,34995,2019,2,NOIJY,1.499617276600648,1.499617276600648,True
19Q2.csv,23798,2019,2,SZLNRES,,,True
19Q2.csv,30895,2019,2,ACTIVE,1,1,True
19Q2.csv,17658,2019,2,NONIXAY,3.3163549121576,3.3163549121576,True
19Q2.csv,27697,2019,2,OBSDIR,0,0.0,True
19Q2.csv,58396,2019,2,NONIIAY,1.22,1.22,True
19Q2.csv,18120,2019,2,NTCOMRER,0,0.0,True
19Q2.csv,35319,2019,2,NCRER,12.363916137718792,12.363916137718792,True
19Q2.csv,15671,2019,2,CHBAL,34085,34085.0,True
19Q2.csv,34533,2019,2,REPDTE,20190630,20190630,True
19Q2.csv,58862,2019,2,TRUST,0,0,True
19Q2.csv,15590,2019,2,UC,16443,16443.0,True
19Q2.csv,26689,2019,2,STMULT,1,1,True
19Q2.csv,17126,2019,2,PTAXNETINC,915,915,True
19Q2.csv,57127,2019,2,ROAPTX,1.4596307430543276,1.4596307430543276,True
19Q2.csv,5347,2019,2,NAMEFULL,PEOPLES BANK MIDWEST,PEOPLES BANK MIDWEST,True
19Q2.csv,29065,2019,2,NCLNLSR,0.4685443537773098,0.4685443537773098,True
19Q2.csv,34162,2019,2,LSAORE,0,0.0,True
19Q2.csv,10982,2019,2,RBCRWAJ,45.472736368184094,45.472736368184094,True
19Q2.csv,13959,2019,2,HCTMULT,,,True
19Q2.csv,58060,2019,2,LSALNLS,0,0.0,True
19Q2.csv,27510,2019,2,DEPDOM,629017,629017.0,True
19Q2.csv,27054,2019,2,NONIXAY,3.144053504682917,3.144053504682917,True
19Q2.csv,9719,2019,2,OCCDISTDESC,null,,True
19Q2.csv,3066,2019,2,DEPCSBQ,6452716,6452716.0,True
19Q2.csv,34781,2019,2,LSAOA,,,True
19Q2.csv,3615,2019,2,EQTOT,6082,6082.0,True
19Q2.csv,17411,2019,2,REPDTE,20190630,20190630,True
19Q2.csv,58239,2019,2,DEP,365812,365812.0,True
19Q2.csv,16553,2019,2,ID,16553_20190630,16553_20190630,True
19Q2.csv,20931,2019,2,ASDROTH,,,True
19Q2.csv,16068,2019,2,DEP,13008369,13008369.0,True
19Q2.csv,6837,2019,2,ESTYMD,19090209,19090209,True
19Q2.csv,501,2019,2,NTREMULR,0,0.0,True
19Q2.csv,13102,2019,2,NTRER,-0.005176601453300045,-0.005176601453300045,True
19Q2.csv,22185,2019,2,NTRER,-0.012309712363054448,-0.012309712363054448,True
19Q2.csv,26539,2019,2,ASSET,179760,179760,True
19Q2.csv,11866,2019,2,DEPFOR,,,True
19Q3.csv,1900,2019,3,BKCLASS,NM,NM,True
19Q3.csv,1711,2019,3,NTCOMRER,0,0.0,True
19Q3.csv,14024,2019,3,TRUST,0,0,True
19Q3.csv,35388,2019,3,IDNCCONR,0,0.0,True
19Q3.csv,15699,2019,3,SZLAUTO,,,True
19Q3.csv,59105,2019,3,STNAME,FLORIDA,FLORIDA,True
19Q3.csv,18880,2019,3,SZLNRES,,,True
19Q3.csv,9719,2019,3,STMULT,0,0,True
19Q3.csv,10214,2019,3,CB,1,1.0,True
19Q3.csv,5093,2019,3,P9ASSET,456,456.0,True
19Q3.csv,57742,2019,3,BKPREM,16490,16490.0,True
19Q3.csv,58231,2019,3,DEPNIDOM,30024,30024.0,True
19Q3.csv,22543,2019,3,OFFDOM,1,1.0,True
19Q3.csv,13926,2019,3,TRUST,0,0,True
19Q3.csv,15323,2019,3,RBCRWAJ,15.289845503763368,15.289845503763368,True
19Q3.csv,10045,2019,3,CBSA,"CLARKSBURG, WV","CLARKSBURG, WV",True
19Q3.csv,34899,2019,3,OCCDISTDESC,null,,True
19Q3.csv,3677,2019,3,SZLNHEL,,,True
19Q3.csv,3190,2019,3,NCCOMRER,0,0.0,True
19Q3.csv,57252,2019,3,NAASSET,6506,6506,True
19Q3.csv,8943,2019,3,INTAN,1352,1352.0,True
19Q3.csv,3286,2019,3,NCRECONR,2.7761068334937438,2.7761068334937438,True
19Q3.csv,1622,2019,3,OFFFOR,0,0.0,True
19Q3.csv,24038,2019,3,LNNDEPC,,,True
19Q3.csv,19689,2019,3,NTLNLS,118,118.0,True
19Q3.csv,5716,2019,3,STNAME,GEORGIA,GEORGIA,True
19Q3.csv,35304,2019,3,FLDOFF,TAMPA,TAMPA,True
19Q3.csv,9818,2019,3,RSSDID,45056,45056,True
19Q3.csv,13853,2019,3,DEPDOM,126246,126246.0,True
19Q3.csv,28471,2019,3,SZLNRES,,,True
19Q3.csv,10175,2019,3,COREDEP,116963,116963.0,True
19Q3.csv,30864,2019,3,INSDATE,19890809,19890809,True
19Q3.csv,4160,2019,3,P9ASSET,248,248.0,True
19Q3.csv,9007,2019,3,TRADE,0,0.0,True
19Q3.csv,29782,2019,3,EINTEXP,4075,4075.0,True
19Q3.csv,8822,2019,3,IDNTCONR,0,0.0,True
19Q3.csv,18356,2019,3,LNRESNCR,10214.285714285714,10214.285714285714,True
19Q3.csv,10114,2019,3,IDLNCORR,57.59553807270586,57.59553807270586,True
19Q3.csv,18987,2019,3,LNLSDEPR,77.71280532938563,77.71280532938563,True
19Q3.csv,16971,2019,3,REPDTE,20190930,20190930,True
19Q3.csv,7577,2019,3,INTINC,538,538.0,True
19Q3.csv,18240,2019,3,NONIXAY,2.3711744834958326,2.3711744834958326,True
19Q3.csv,20239,2019,3,SZLNCON,,,True
19Q3.csv,28178,2019,3,ERNASTR,90.39,90.39,True
19Q3.csv,58274,2019,3,DEPCSBQ,115444,115444.0,True
19Q3.csv,3327,2019,3,DEPALLEX,0,0.0,True
19Q3.csv,15496,2019,3,ASDRRES,,,True
19Q3.csv,21529,2019,3,ENDEFYMD,99991231,99991231.0,True
19Q3.csv,5510,2019,3,OFFOA,0,0.0,True
19Q3.csv,6156,2019,3,IDNTCIR,0.7092021276595745,0.7092021276595745,True
19Q4.csv,17388,2019,4,ROA,1.100797972840696,1.100797972840696,True
19Q4.csv,9712,2019,4,ENDEFYMD,99991231,99991231.0,True
19Q4.csv,33661,2019,4,IDNCCIR,0,0.0,True
19Q4.csv,966,2019,4,EINTEXP,278,278.0,True
19Q4.csv,8255,2019,4,P3LTOT,0,0.0,True
19Q4.csv,20931,2019,4,NTRENRSR,0,0.0,True
19Q4.csv,34900,2019,4,LNNDEPC,,,True
19Q4.csv,90140,2019,4,DEPIDOM,450861,450861.0,True
19Q4.csv,54,2019,4,NIMY,3.6531968769782655,3.6531968769782655,True
19Q4.csv,28085,2019,4,LNRESNCR,0,0.0,True
19Q4.csv,17672,2019,4,FLDOFF,WICHITA,WICHITA,True
19Q4.csv,14857,2019,4,UC,24077,24077.0,True
19Q4.csv,18592,2019,4,OBSDIR,0,0.0,True
19Q4.csv,34697,2019,4,EQ,314470,314470.0,True
19Q4.csv,160,2019,4,CBLRIND,,,True
19Q4.csv,34784,2019,4,LNRESNCR,36.861675756073375,36.861675756073375,True
19Q4.csv,18378,2019,4,FDICDBSDESC,KANSAS CITY,KANSAS CITY,True
19Q4.csv,16282,2019,4,NCLNLSR,0.3007362853883646,0.3007362853883646,True
19Q4.csv,20454,2019,4,PARCERT,0,0,True
19Q4.csv,11922,2019,4,BKCLASS,NM,NM,True
19Q4.csv,262,2019,4,DEP,117383,117383.0,True
19Q4.csv,5969,2019,4,RSSDHCR,1134630,1134630.0,True
19Q4.csv,34860,2019,4,RBC1AAJ,10.127217681845991,10.127217681845991,True
19Q4.csv,28262,2019,4,NTCOMRER,0,0.0,True
19Q4.csv,291,2019,4,NTRERESR,0.1813672872635748,0.1813672872635748,True
19Q4.csv,5115,2019,4,ROAPTX,1.5734939993323587,1.5734939993323587,True
19Q4.csv,34229,2019,4,IDT1RWAJR,15.074566194964559,15.074566194964559,True
19Q4.csv,8896,2019,4,LSALNLS,0,0.0,True
19Q4.csv,34711,2019,4,LSAORE,0,0.0,True
19Q4.csv,20268,2019,4,CITY,EDINA,EDINA,True
19Q4.csv,26703,2019,4,ASDROTH,0,0.0,True
19Q4.csv,20488,2019,4,NTALLOTHR,0,0.0,True
19Q4.csv,15423,2019,4,ASDROTH,46,46.0,True
19Q4.csv,90173,2019,4,IGLSEC,0,0.0,True
19Q4.csv,58892,2019,4,PTAXNETINC,10950,10950,True
19Q4.csv,3214,2019,4,ASSET,646005,646005,True
19Q4.csv,14178,2019,4,DEPINS,52481,52481.0,True
19Q4.csv,21635,2019,4,ROEINJR,-3.519722176596194,-3.519722176596194,True
19Q4.csv,4534,2019,4,PARCERT,0,0,True
19Q4.csv,21906,2019,4,NAMEHCR,PRIORITYONE CAPITAL CORP,PRIORITYONE CAPITAL CORP,True
19Q4.csv,210,2019,4,NONII,658,658.0,True
19Q4.csv,15873,2019,4,HCTMULT,,,True
19Q4.csv,12716,2019,4,RISDATE,20191231,20191231,True
19Q4.csv,19048,2019,4,STNAME,ALABAMA,ALABAMA,True
19Q4.csv,9963,2019,4,ROAPTX,0.7911912361639335,0.7911912361639335,True
19Q4.csv,23523,2019,4,LNNDEPD,0,0.0,True
19Q4.csv,17881,2019,4,EQCDIV,51,51.0,True
19Q4.csv,58316,2019,4,NCREMULR,0,0.0,True
19Q4.csv,29206,2019,4,EQCDIV,827,827.0,True
19Q4.csv,13290,2019,4,EQCDIVNTINC,20.60338484179544,20.60338484179544,True
20Q1.csv,7946,2020,1,NETINBM,73000,73000.0,True
20Q1.csv,34489,2020,1,OFFOA,0,0.0,True
20Q1.csv,17798,2020,1,P3ASSET,25008,25008.0,True
20Q1.csv,10855,2020,1,IDNTCONR,0.029025469849793196,0.029025469849793196,True
20Q1.csv,29501,2020,1,OCCDISTDESC,WESTERN DISTRICT,WESTERN DISTRICT,True
20Q1.csv,58341,2020,1,NONII,522,522.0,True
20Q1.csv,20310,2020,1,STNAME,MONTANA,MONTANA,True
20Q1.csv,659,2020,1,DEPCSBQ,3850909,3850909.0,True
20Q1.csv,27219,2020,1,DEPALLEX,0,0.0,True
20Q1.csv,29858,2020,1,NTRENRSR,0,0.0,True
20Q1.csv,19105,2020,1,IDT1RWAJR,0,0.0,True
20Q1.csv,59099,2020,1,DEPUNINS,58666,58666,True
20Q1.csv,20161,2020,1,OFFDOM,7,7.0,True
20Q1.csv,15219,2020,1,STCNTY,Dubuque,Dubuque,True
20Q1.csv,12246,2020,1,INSDATE,19340101,19340101,True
20Q1.csv,18384,2020,1,RISDATE,20200331,20200331,True
20Q1.csv,2829,2020,1,SPECGRPDESC,COMMERCIAL LENDING SPECIALIZATION,COMMERCIAL LENDING SPECIALIZATION,True
20Q1.csv,20156,2020,1,NETINBM,4540,4540.0,True
20Q1.csv,17514,2020,1,DEPINS,1539588,1539588.0,True
20Q1.csv,7213,2020,1,DEPUNINS,474110000,474110000,True
20Q1.csv,11741,2020,1,LSAOA,,,True
20Q1.csv,28870,2020,1,OBSDIR,0,0.0,True
20Q1.csv,19274,2020,1,IDLNCORR,113.88061985310483,113.88061985310483,True
20Q1.csv,32306,2020,1,TFRA,0,0,True
20Q1.csv,34799,2020,1,NCLNLSR,0,0.0,True
20Q1.csv,57031,2020,1,FDICDBSDESC, DALLAS, DALLAS,True
20Q1.csv,14073,2020,1,NTALLOTHR,0,0.0,True
20Q1.csv,26358,2020,1,LSAORE,0,0.0,True
20Q1.csv,12354,2020,1,SZLNHEL,,,True
20Q1.csv,4476,2020,1,RSSDID,754246,754246,True
20Q1.csv,28567,2020,1,EEFFR,502.4966261808367,502.4966261808367,True
20Q1.csv,3363,2020,1,ELNATR,4739,4739.0,True
20Q1.csv,15673,2020,1,ASTEMPM,3.6066615384615384,3.6066615384615384,True
20Q1.csv,12422,2020,1,NAASSET,722,722,True
20Q1.csv,29186,2020,1,IDNCOTHR,0,0.0,True
20Q1.csv,23144,2020,1,HCTMULT,,,True
20Q1.csv,58728,2020,1,NTLNLSR,0.31349893459346445,0.31349893459346445,True
20Q1.csv,8259,2020,1,NCRECONR,0,0.0,True
20Q1.csv,4945,2020,1,ELNANTR,0,0.0,True
20Q1.csv,25247,2020,1,UC,183427,183427.0,True
20Q1.csv,8141,2020,1,DEP,869245,869245.0,True
20Q1.csv,17308,2020,1,NPERFV,0.08553254660868369,0.08553254660868369,True
20Q1.csv,26725,2020,1,CBLRIND,0,0.0,True
20Q1.csv,18402,2020,1,AOAR,0.00844488270088477,0.00844488270088477,True
20Q1.csv,10844,2020,1,NTREMULR,0,0.0,True
20Q1.csv,19755,2020,1,CBSA,"HOUMA-BAYOU CANE-THIBODAUX, LA","HOUMA-BAYOU CANE-THIBODAUX, LA",True
20Q1.csv,5005,2020,1,ACTIVE,1,1,True
20Q1.csv,34455,2020,1,STMULT,0,0,True
20Q1.csv,14291,2020,1,P9LTOT,0,0.0,True
20Q1.csv,90308,2020,1,OFFDOM,4,4.0,True
20Q2.csv,1028,2020,2,IBEFXTR,1799,1799.0,True
20Q2.csv,10956,2020,2,DEPNIDOM,86492,86492.0,True
20Q2.csv,18355,2020,2,EQTOT,168582,168582.0,True
20Q2.csv,6976,2020,2,TRADE,0,0.0,True
20Q2.csv,172,2020,2,NONIXAY,2.683170683996609,2.683170683996609,True
20Q2.csv,3732,2020,2,CBSA,"STERLING, IL","STERLING, IL",True
20Q2.csv,5221,2020,2,OBSDIR,0,0.0,True
20Q2.csv,24085,2020,2,IDLNCORR,51.78688826360218,51.78688826360218,True
20Q2.csv,17910,2020,2,BKPREM,16004,16004.0,True
20Q2.csv,35568,2020,2,TRADE,0,0.0,True
20Q2.csv,3134,2020,2,DEPCSBQ,122459,122459.0,True
20Q2.csv,10363,2020,2,IGLSEC,-117,-117.0,True
20Q2.csv,30022,2020,2,LNATRESR,1.1269640667031309,1.1269640667031309,True
20Q2.csv,14731,2020,2,NONII,150,150.0,True
20Q2.csv,29690,2020,2,NAASSET,6511,6511,True
20Q2.csv,15731,2020,2,NTRECOSR,0,0.0,True
20Q2.csv,35033,2020,2,CBLRIND,1,1.0,True
20Q2.csv,8492,2020,2,P3LTOT,0,0.0,True
20Q2.csv,18641,2020,2,EINTEXP,1157,1157.0,True
20Q2.csv,35015,2020,2,OCCDISTDESC,SOUTHERN DISTRICT,SOUTHERN DISTRICT,True
20Q2.csv,58508,2020,2,LNLSDEPR,82.73688975721332,82.73688975721332,True
20Q2.csv,20234,2020,2,ROEINJR,5.975667576657224,5.975667576657224,True
20Q2.csv,5286,2020,2,RBCRWAJ,11.75090932493052,11.75090932493052,True
20Q2.csv,29517,2020,2,ASTEMPM,5.390277777777778,5.390277777777778,True
20Q2.csv,6623,2020,2,FREPO,0,0.0,True
20Q2.csv,18145,2020,2,TRADE,0,0.0,True
20Q2.csv,5525,2020,2,INSDATE,19340101,19340101,True
20Q2.csv,18879,2020,2,NIM,1683,1683.0,True
20Q2.csv,27362,2020,2,IDT1CER,0,0.0,True
20Q2.csv,26881,2020,2,NTCOMRER,0,0.0,True
20Q2.csv,21868,2020,2,LNATRESR,0,0.0,True
20Q2.csv,58504,2020,2,DEPUNINS,277289,277289,True
20Q2.csv,58082,2020,2,INSDATE,20060109,20060109,True
20Q2.csv,31083,2020,2,NCCOMRER,0,0.0,True
20Q2.csv,18610,2020,2,ROEINJR,0.21840220586227924,0.21840220586227924,True
20Q2.csv,23886,2020,2,STCNTY,Mclennan,Mclennan,True
20Q2.csv,4464,2020,2,NAMEFULL,FIRST BANK HAMPTON,FIRST BANK HAMPTON,True
20Q2.csv,30402,2020,2,SC,25760,25760.0,True
20Q2.csv,8822,2020,2,NONIXAY,2.127842022736182,2.127842022736182,True
20Q2.csv,14930,2020,2,IBEFXTR,1387,1387.0,True
20Q2.csv,23091,2020,2,QBPRCOMLDESC,DALLAS,DALLAS,True
20Q2.csv,57701,2020,2,AOA,51899,51899,True
20Q2.csv,4092,2020,2,NTLNLS,-24,-24.0,True
20Q2.csv,6646,2020,2,DEPDASTR,87.29,87.29,True
20Q2.csv,58727,2020,2,IDNCGTPR,0,0.0,True
20Q2.csv,17982,2020,2,SZLNCRCD,,,True
20Q2.csv,58500,2020,2,UC,33611,33611.0,True
20Q2.csv,57451,2020,2,NTRERESR,-0.04750585821354389,-0.04750585821354389,True
20Q2.csv,26397,2020,2,RSSDHCR,3736690,3736690.0,True
20Q2.csv,3405,2020,2,NCCOMRER,0,0.0,True
20Q3.csv,33812,2020,3,DEPUNINS,77872,77872,True
20Q3.csv,1167,2020,3,OFFDOM,3,3.0,True
20Q3.csv,13551,2020,3,SUBCHAPS,1,1,True
20Q3.csv,17607,2020,3,SZLNHEL,,,True
20Q3.csv,6195,2020,3,CITY,BARRON,BARRON,True
20Q3.csv,30519,2020,3,LNLSDEPR,75.9920735221264,75.9920735221264,True
20Q3.csv,4773,2020,3,NCRERESR,0.022663990157352844,0.022663990157352844,True
20Q3.csv,34468,2020,3,EQV,14.517499913623327,14.517499913623327,True
20Q3.csv,23799,2020,3,MSA_NAME,,,True
20Q3.csv,22993,2020,3,NONIXAY,2.5382891858189516,2.5382891858189516,True
20Q3.csv,23123,2020,3,ELNATRY,0.34,0.34,True
20Q3.csv,12633,2020,3,SZLNCI,,,True
20Q3.csv,9440,2020,3,SC,8950,8950.0,True
20Q3.csv,27711,2020,3,REGAGNT,FDIC,FDIC,True
20Q3.csv,16858,2020,3,DEPDASTR,83.51,83.51,True
20Q3.csv,27201,2020,3,IDNTCIR,1.395867717699224,1.395867717699224,True
20Q3.csv,58486,2020,3,DEPDASTR,76.1,76.1,True
20Q3.csv,5380,2020,3,NETINBM,129,129.0,True
20Q3.csv,34747,2020,3,NALTOT,0,0.0,True
20Q3.csv,8785,2020,3,P9LTOT,0,0.0,True
20Q3.csv,6548,2020,3,SZLAUTO,0,0.0,True
20Q3.csv,14864,2020,3,TFRA,0,0,True
20Q3.csv,25883,2020,3,NTRECOSR,-0.053694157836997124,-0.053694157836997124,True
20Q3.csv,57044,2020,3,NCRERESR,0.15131261371653487,0.15131261371653487,True
20Q3.csv,6088,2020,3,NONIIAY,0.3,0.3,True
20Q3.csv,11475,2020,3,PTAXNETINC,676,676,True
20Q3.csv,72,2020,3,NTRER,-0.0069085675720139015,-0.0069085675720139015,True
20Q3.csv,14960,2020,3,NETINBM,569,569.0,True
20Q3.csv,15426,2020,3,IDT1CER,0.0343878954607978,0.0343878954607978,True
20Q3.csv,21883,2020,3,NCLNLSR,0.14435491195972336,0.14435491195972336,True
